C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
A043,R462,00-03-02,CANAL ST,JNQRZ6,BMT,05/14/2016,01:00:00,REGULAR,0003369685,0001392578                                          
A043,R462,00-03-02,CANAL ST,JNQRZ6,BMT,05/14/2016,05:00:00,REGULAR,0003369691,0001392579                                          
A043,R462,00-03-02,CANAL ST,JNQRZ6,BMT,05/14/2016,09:00:00,REGULAR,0003369702,0001392588                                          
A043,R462,00-03-02,CANAL ST,JNQRZ6,BMT,05/14/2016,13:00:00,REGULAR,0003369781,0001392666                                          
A043,R462,00-03-02,CANAL ST,JNQRZ6,BMT,05/14/2016,17:00:00,REGULAR,0003370032,0001392798                                          
A043,R462,00-03-02,CANAL ST,JNQRZ6,BMT,05/14/2016,21:00:00,REGULAR,0003370271,0001392869                                          
A043,R462,00-03-02,CANAL ST,JNQRZ6,BMT,05/15/2016,01:00:00,REGULAR,0003370341,0001392878                                          
A043,R462,00-03-02,CANAL ST,JNQRZ6,BMT,05/15/2016,05:00:00,REGULAR,0003370353,0001392879                                          
A043,R462,00-03-02,CANAL ST,JNQRZ6,BMT,05/15/2016,09:00:00,REGULAR,0003370363,0001392884                                          
A043,R462,00-03-02,CANAL ST,JNQRZ6,BMT,05/15/2016,13:00:00,REGULAR,0003370425,0001392940                                          
A043,R462,00-03-02,CANAL ST,JNQRZ6,BMT,05/15/2016,17:00:00,REGULAR,0003370623,0001393012                                          
A043,R462,00-03-02,CANAL ST,JNQRZ6,BMT,05/15/2016,21:00:00,REGULAR,0003370824,0001393058                                          
A043,R462,00-03-02,CANAL ST,JNQRZ6,BMT,05/16/2016,01:00:00,REGULAR,0003370874,0001393063                                          
A043,R462,00-03-02,CANAL ST,JNQRZ6,BMT,05/16/2016,05:00:00,REGULAR,0003370875,0001393063                                          
A043,R462,00-03-02,CANAL ST,JNQRZ6,BMT,05/16/2016,09:00:00,REGULAR,0003370893,0001393101                                          
A043,R462,00-03-02,CANAL ST,JNQRZ6,BMT,05/16/2016,13:00:00,REGULAR,0003370982,0001393187                                          
A043,R462,00-03-02,CANAL ST,JNQRZ6,BMT,05/16/2016,17:00:00,REGULAR,0003371196,0001393277                                          
A043,R462,00-03-02,CANAL ST,JNQRZ6,BMT,05/16/2016,21:00:00,REGULAR,0003371483,0001393339                                          
A043,R462,00-03-02,CANAL ST,JNQRZ6,BMT,05/17/2016,01:00:00,REGULAR,0003371558,0001393349                                          
A043,R462,00-03-02,CANAL ST,JNQRZ6,BMT,05/17/2016,05:00:00,REGULAR,0003371563,0001393350                                          
A043,R462,00-03-02,CANAL ST,JNQRZ6,BMT,05/17/2016,09:00:00,REGULAR,0003371578,0001393384                                          
A043,R462,00-03-02,CANAL ST,JNQRZ6,BMT,05/17/2016,13:00:00,REGULAR,0003371675,0001393464                                          
A043,R462,00-03-02,CANAL ST,JNQRZ6,BMT,05/17/2016,17:00:00,REGULAR,0003371892,0001393538                                          
A043,R462,00-03-02,CANAL ST,JNQRZ6,BMT,05/17/2016,21:00:00,REGULAR,0003372195,0001393600                                          
A043,R462,00-03-02,CANAL ST,JNQRZ6,BMT,05/18/2016,01:00:00,REGULAR,0003372251,0001393604                                          
A043,R462,00-03-02,CANAL ST,JNQRZ6,BMT,05/18/2016,05:00:00,REGULAR,0003372253,0001393605                                          
A043,R462,00-03-02,CANAL ST,JNQRZ6,BMT,05/18/2016,09:00:00,REGULAR,0003372266,0001393632                                          
A043,R462,00-03-02,CANAL ST,JNQRZ6,BMT,05/18/2016,13:00:00,REGULAR,0003372378,0001393705                                          
A043,R462,00-03-02,CANAL ST,JNQRZ6,BMT,05/18/2016,17:00:00,REGULAR,0003372621,0001393808                                          
A043,R462,00-03-02,CANAL ST,JNQRZ6,BMT,05/18/2016,21:00:00,REGULAR,0003372899,0001393856                                          
A043,R462,00-03-02,CANAL ST,JNQRZ6,BMT,05/19/2016,01:00:00,REGULAR,0003372968,0001393859                                          
A043,R462,00-03-02,CANAL ST,JNQRZ6,BMT,05/19/2016,05:00:00,REGULAR,0003372971,0001393860                                          
A043,R462,00-03-02,CANAL ST,JNQRZ6,BMT,05/19/2016,09:00:00,REGULAR,0003372978,0001393886                                          
A043,R462,00-03-02,CANAL ST,JNQRZ6,BMT,05/19/2016,13:00:00,REGULAR,0003373102,0001393986                                          
A043,R462,00-03-02,CANAL ST,JNQRZ6,BMT,05/19/2016,17:00:00,REGULAR,0003373357,0001394117                                          
A043,R462,00-03-02,CANAL ST,JNQRZ6,BMT,05/19/2016,21:00:00,REGULAR,0003373626,0001394191                                          
A043,R462,00-03-02,CANAL ST,JNQRZ6,BMT,05/20/2016,01:00:00,REGULAR,0003373674,0001394204                                          
A043,R462,00-03-02,CANAL ST,JNQRZ6,BMT,05/20/2016,05:00:00,REGULAR,0003373678,0001394205                                          
A043,R462,00-03-02,CANAL ST,JNQRZ6,BMT,05/20/2016,09:00:00,REGULAR,0003373696,0001394240                                          
A043,R462,00-03-02,CANAL ST,JNQRZ6,BMT,05/20/2016,13:00:00,REGULAR,0003373785,0001394314                                          
A043,R462,00-03-02,CANAL ST,JNQRZ6,BMT,05/20/2016,17:00:00,REGULAR,0003374064,0001394413                                          
A043,R462,00-03-02,CANAL ST,JNQRZ6,BMT,05/20/2016,21:00:00,REGULAR,0003374355,0001394515                                          
A043,R462,00-03-03,CANAL ST,JNQRZ6,BMT,05/14/2016,01:00:00,REGULAR,0002704466,0001237737                                          
A043,R462,00-03-03,CANAL ST,JNQRZ6,BMT,05/14/2016,05:00:00,REGULAR,0002704476,0001237741                                          
A043,R462,00-03-03,CANAL ST,JNQRZ6,BMT,05/14/2016,09:00:00,REGULAR,0002704491,0001237756                                          
A043,R462,00-03-03,CANAL ST,JNQRZ6,BMT,05/14/2016,13:00:00,REGULAR,0002704585,0001237846                                          
A043,R462,00-03-03,CANAL ST,JNQRZ6,BMT,05/14/2016,17:00:00,REGULAR,0002704850,0001238043                                          
A043,R462,00-03-03,CANAL ST,JNQRZ6,BMT,05/14/2016,21:00:00,REGULAR,0002705110,0001238150                                          
A043,R462,00-03-03,CANAL ST,JNQRZ6,BMT,05/15/2016,01:00:00,REGULAR,0002705177,0001238169                                          
A043,R462,00-03-03,CANAL ST,JNQRZ6,BMT,05/15/2016,05:00:00,REGULAR,0002705192,0001238171                                          
A043,R462,00-03-03,CANAL ST,JNQRZ6,BMT,05/15/2016,09:00:00,REGULAR,0002705200,0001238179                                          
A043,R462,00-03-03,CANAL ST,JNQRZ6,BMT,05/15/2016,13:00:00,REGULAR,0002705265,0001238258                                          
A043,R462,00-03-03,CANAL ST,JNQRZ6,BMT,05/15/2016,17:00:00,REGULAR,0002705499,0001238376                                          
A043,R462,00-03-03,CANAL ST,JNQRZ6,BMT,05/15/2016,21:00:00,REGULAR,0002705731,0001238464                                          
A043,R462,00-03-03,CANAL ST,JNQRZ6,BMT,05/16/2016,01:00:00,REGULAR,0002705760,0001238470                                          
A043,R462,00-03-03,CANAL ST,JNQRZ6,BMT,05/16/2016,05:00:00,REGULAR,0002705762,0001238472                                          
A043,R462,00-03-03,CANAL ST,JNQRZ6,BMT,05/16/2016,09:00:00,REGULAR,0002705783,0001238507                                          
A043,R462,00-03-03,CANAL ST,JNQRZ6,BMT,05/16/2016,13:00:00,REGULAR,0002705900,0001238602                                          
A043,R462,00-03-03,CANAL ST,JNQRZ6,BMT,05/16/2016,17:00:00,REGULAR,0002706132,0001238725                                          
A043,R462,00-03-03,CANAL ST,JNQRZ6,BMT,05/16/2016,21:00:00,REGULAR,0002706418,0001238838                                          
A043,R462,00-03-03,CANAL ST,JNQRZ6,BMT,05/17/2016,01:00:00,REGULAR,0002706473,0001238845                                          
A043,R462,00-03-03,CANAL ST,JNQRZ6,BMT,05/17/2016,05:00:00,REGULAR,0002706474,0001238845                                          
A043,R462,00-03-03,CANAL ST,JNQRZ6,BMT,05/17/2016,09:00:00,REGULAR,0002706495,0001238871                                          
A043,R462,00-03-03,CANAL ST,JNQRZ6,BMT,05/17/2016,13:00:00,REGULAR,0002706603,0001238981                                          
A043,R462,00-03-03,CANAL ST,JNQRZ6,BMT,05/17/2016,17:00:00,REGULAR,0002706851,0001239075                                          
A043,R462,00-03-03,CANAL ST,JNQRZ6,BMT,05/17/2016,21:00:00,REGULAR,0002707136,0001239174                                          
A043,R462,00-03-03,CANAL ST,JNQRZ6,BMT,05/18/2016,01:00:00,REGULAR,0002707187,0001239182                                          
A043,R462,00-03-03,CANAL ST,JNQRZ6,BMT,05/18/2016,05:00:00,REGULAR,0002707190,0001239182                                          
A043,R462,00-03-03,CANAL ST,JNQRZ6,BMT,05/18/2016,09:00:00,REGULAR,0002707210,0001239213                                          
A043,R462,00-03-03,CANAL ST,JNQRZ6,BMT,05/18/2016,13:00:00,REGULAR,0002707319,0001239293                                          
A043,R462,00-03-03,CANAL ST,JNQRZ6,BMT,05/18/2016,17:00:00,REGULAR,0002707565,0001239431                                          
A043,R462,00-03-03,CANAL ST,JNQRZ6,BMT,05/18/2016,21:00:00,REGULAR,0002707876,0001239518                                          
A043,R462,00-03-03,CANAL ST,JNQRZ6,BMT,05/19/2016,01:00:00,REGULAR,0002707927,0001239524                                          
A043,R462,00-03-03,CANAL ST,JNQRZ6,BMT,05/19/2016,05:00:00,REGULAR,0002707929,0001239526                                          
A043,R462,00-03-03,CANAL ST,JNQRZ6,BMT,05/19/2016,09:00:00,REGULAR,0002707958,0001239552                                          
A043,R462,00-03-03,CANAL ST,JNQRZ6,BMT,05/19/2016,13:00:00,REGULAR,0002708097,0001239651                                          
A043,R462,00-03-03,CANAL ST,JNQRZ6,BMT,05/19/2016,17:00:00,REGULAR,0002708410,0001239793                                          
A043,R462,00-03-03,CANAL ST,JNQRZ6,BMT,05/19/2016,21:00:00,REGULAR,0002708679,0001239908                                          
A043,R462,00-03-03,CANAL ST,JNQRZ6,BMT,05/20/2016,01:00:00,REGULAR,0002708726,0001239918                                          
A043,R462,00-03-03,CANAL ST,JNQRZ6,BMT,05/20/2016,05:00:00,REGULAR,0002708728,0001239920                                          
A043,R462,00-03-03,CANAL ST,JNQRZ6,BMT,05/20/2016,09:00:00,REGULAR,0002708753,0001239936                                          
A043,R462,00-03-03,CANAL ST,JNQRZ6,BMT,05/20/2016,13:00:00,REGULAR,0002708838,0001240043                                          
A043,R462,00-03-03,CANAL ST,JNQRZ6,BMT,05/20/2016,17:00:00,REGULAR,0002709087,0001240200                                          
A043,R462,00-03-03,CANAL ST,JNQRZ6,BMT,05/20/2016,21:00:00,REGULAR,0002709377,0001240331                                          
A043,R462,00-03-04,CANAL ST,JNQRZ6,BMT,05/14/2016,01:00:00,REGULAR,0007676846,0007066413                                          
A043,R462,00-03-04,CANAL ST,JNQRZ6,BMT,05/14/2016,05:00:00,REGULAR,0007676858,0007066421                                          
A043,R462,00-03-04,CANAL ST,JNQRZ6,BMT,05/14/2016,09:00:00,REGULAR,0007676868,0007066476                                          
A043,R462,00-03-04,CANAL ST,JNQRZ6,BMT,05/14/2016,13:00:00,REGULAR,0007676940,0007066719                                          
A043,R462,00-03-04,CANAL ST,JNQRZ6,BMT,05/14/2016,17:00:00,REGULAR,0007677232,0007067056                                          
A043,R462,00-03-04,CANAL ST,JNQRZ6,BMT,05/14/2016,21:00:00,REGULAR,0007677455,0007067283                                          
A043,R462,00-03-04,CANAL ST,JNQRZ6,BMT,05/15/2016,01:00:00,REGULAR,0007677529,0007067343                                          
A043,R462,00-03-04,CANAL ST,JNQRZ6,BMT,05/15/2016,05:00:00,REGULAR,0007677539,0007067353                                          
A043,R462,00-03-04,CANAL ST,JNQRZ6,BMT,05/15/2016,09:00:00,REGULAR,0007677543,0007067378                                          
A043,R462,00-03-04,CANAL ST,JNQRZ6,BMT,05/15/2016,13:00:00,REGULAR,0007677595,0007067603                                          
A043,R462,00-03-04,CANAL ST,JNQRZ6,BMT,05/15/2016,17:00:00,REGULAR,0007677779,0007067847                                          
A043,R462,00-03-04,CANAL ST,JNQRZ6,BMT,05/15/2016,21:00:00,REGULAR,0007677927,0007068021                                          
A043,R462,00-03-04,CANAL ST,JNQRZ6,BMT,05/16/2016,01:00:00,REGULAR,0007677964,0007068045                                          
A043,R462,00-03-04,CANAL ST,JNQRZ6,BMT,05/16/2016,05:00:00,REGULAR,0007677965,0007068053                                          
A043,R462,00-03-04,CANAL ST,JNQRZ6,BMT,05/16/2016,09:00:00,REGULAR,0007677999,0007068142                                          
A043,R462,00-03-04,CANAL ST,JNQRZ6,BMT,05/16/2016,13:00:00,REGULAR,0007678101,0007068427                                          
A043,R462,00-03-04,CANAL ST,JNQRZ6,BMT,05/16/2016,17:00:00,REGULAR,0007678365,0007068698                                          
A043,R462,00-03-04,CANAL ST,JNQRZ6,BMT,05/16/2016,21:00:00,REGULAR,0007678698,0007068901                                          
A043,R462,00-03-04,CANAL ST,JNQRZ6,BMT,05/17/2016,01:00:00,REGULAR,0007678759,0007068927                                          
A043,R462,00-03-04,CANAL ST,JNQRZ6,BMT,05/17/2016,05:00:00,REGULAR,0007678763,0007068931                                          
A043,R462,00-03-04,CANAL ST,JNQRZ6,BMT,05/17/2016,09:00:00,REGULAR,0007678799,0007069054                                          
A043,R462,00-03-04,CANAL ST,JNQRZ6,BMT,05/17/2016,13:00:00,REGULAR,0007678917,0007069312                                          
A043,R462,00-03-04,CANAL ST,JNQRZ6,BMT,05/17/2016,17:00:00,REGULAR,0007679178,0007069558                                          
A043,R462,00-03-04,CANAL ST,JNQRZ6,BMT,05/17/2016,21:00:00,REGULAR,0007679464,0007069798                                          
A043,R462,00-03-04,CANAL ST,JNQRZ6,BMT,05/18/2016,01:00:00,REGULAR,0007679521,0007069820                                          
A043,R462,00-03-04,CANAL ST,JNQRZ6,BMT,05/18/2016,05:00:00,REGULAR,0007679527,0007069827                                          
A043,R462,00-03-04,CANAL ST,JNQRZ6,BMT,05/18/2016,09:00:00,REGULAR,0007679563,0007069927                                          
A043,R462,00-03-04,CANAL ST,JNQRZ6,BMT,05/18/2016,13:00:00,REGULAR,0007679682,0007070162                                          
A043,R462,00-03-04,CANAL ST,JNQRZ6,BMT,05/18/2016,17:00:00,REGULAR,0007679938,0007070430                                          
A043,R462,00-03-04,CANAL ST,JNQRZ6,BMT,05/18/2016,21:00:00,REGULAR,0007680291,0007070616                                          
A043,R462,00-03-04,CANAL ST,JNQRZ6,BMT,05/19/2016,01:00:00,REGULAR,0007680352,0007070631                                          
A043,R462,00-03-04,CANAL ST,JNQRZ6,BMT,05/19/2016,05:00:00,REGULAR,0007680352,0007070635                                          
A043,R462,00-03-04,CANAL ST,JNQRZ6,BMT,05/19/2016,09:00:00,REGULAR,0007680384,0007070721                                          
A043,R462,00-03-04,CANAL ST,JNQRZ6,BMT,05/19/2016,17:00:00,REGULAR,0007680859,0007071233                                          
A043,R462,00-03-04,CANAL ST,JNQRZ6,BMT,05/19/2016,21:00:00,REGULAR,0007681219,0007071496                                          
A043,R462,00-03-04,CANAL ST,JNQRZ6,BMT,05/20/2016,01:00:00,REGULAR,0007681294,0007071555                                          
A043,R462,00-03-04,CANAL ST,JNQRZ6,BMT,05/20/2016,05:00:00,REGULAR,0007681298,0007071560                                          
A043,R462,00-03-04,CANAL ST,JNQRZ6,BMT,05/20/2016,09:00:00,REGULAR,0007681321,0007071665                                          
